name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
VEDANTAA HOSPITAL (100 Bedded),098102 00260,,"Central Green, B-5, near BK Chowk, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Hospital,3.8,3,"https://www.google.com/maps/place/VEDANTAA+HOSPITAL+(100+Bedded)/@28.3948654,77.3003033,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddc4a0d52387:0x26dbc29879bb8466!8m2!3d28.3948654!4d77.3003033!16s%2Fg%2F11h3l55szy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Aveer Wellness Pvt. Ltd.,093550 03009,info@aveerwellness.com,"16/5, NH-19, Karkhana Bagh, Faridabad, Haryana 121002",Faridabad,India,Corporate office,5.0,5,"https://www.google.com/maps/place/Aveer+Wellness+Pvt.+Ltd./@28.4179454,77.3100206,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddb89a344d1b:0x4492d2ec4ea4869b!8m2!3d28.4179454!4d77.3100206!16s%2Fg%2F11vkbpf2lr?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://aveerwellness.com/,poor_seo,50,No meta description; Multiple H1s (3); No HTTPS (insecure); No schema markup
Aryanadi International Private Limited,099999 12850,,"C1-707 Summer Palms, Sector 86, Faridabad, Haryana 121007",Faridabad,India,Nutritionist,5.0,5,"https://www.google.com/maps/place/Aryanadi+International+Private+Limited/@28.409702,77.3468154,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddb5e7b8a36d:0xadb0a308055a7553!8m2!3d28.409702!4d77.3468154!16s%2Fg%2F11h7bfpwzv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Weight Loss Expert - Geeta Singh Coach Herbalife Nutrition Independent Associate,085270 38491,,"House no, 1164K, 1164K, Housing Board Rd, Sector 2, Faridabad, Haryana 121004",Faridabad,India,Nutritionist,4.6,4,"https://www.google.com/maps/place/Weight+Loss+Expert+-+Geeta+Singh+Coach+Herbalife+Nutrition+Independent+Associate/@28.3388244,77.3340515,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdb2dd7257615:0xb4b7ef72f3c860b3!8m2!3d28.3388244!4d77.3340515!16s%2Fg%2F11rbrx9qh4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.instagram.com/geetfitcoach?igsh=bjczcWZsNjA0bHg5,poor_seo,43,Title too short; No meta description; No H1 heading; No schema markup; No canonical tag
LR Nutrition and Supplements,099996 20001,,"J-132, first floor, near Ghai hospital, J Block, Sector 10 HBC, Faridabad, Haryana 121006",Faridabad,India,Vitamin & supplements store,5.0,5,"https://www.google.com/maps/place/LR+Nutrition+and+Supplements/@28.3768455,77.3289928,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddb8c6ab4e15:0xdcc0c7cd6fad3a59!8m2!3d28.3768455!4d77.3289928!16s%2Fg%2F11vyt286yv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
HOPE GYM & SPA - PREMIUM GYM OF NIT FARIDABAD,095409 04435,,"1/D, 5, Fruit Garden, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Fitness center,4.2,4,"https://www.google.com/maps/place/HOPE+GYM+%26+SPA+-+PREMIUM+GYM+OF+NIT+FARIDABAD/@28.3979533,77.3065944,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd4e9c666ac5:0x411a161a46d7032a!8m2!3d28.3979533!4d77.3065944!16s%2Fg%2F11fq9m001f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Women's Dreams Fitness Point,093192 29842,,"R 204, Main Bandh Rd, near Vidya Plaza, Adarsh Colony Block 2, Sanjay Gandhi Memorial Nagar, Sector 48, Faridabad, Haryana 121001",Faridabad,India,Gym,5.0,5,"https://www.google.com/maps/place/Women's+Dreams+Fitness+Point/@28.4069487,77.2929443,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd848dd392cf:0x7f5a187eda425e0f!8m2!3d28.4069487!4d77.2929443!16s%2Fg%2F11t9jrd82w?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
K.V. ISHAN MARKETING CORPORATION,080764 85917,,"K.V. Ishan Office (SUPER STOCK), Ch. Jagbir Singh Market, opp. Sector 29, Basilva Colony, Old Faridabad, Haryana 121002",Faridabad,India,Ayurvedic clinic,5.0,5,"https://www.google.com/maps/place/K.V.+ISHAN+MARKETING+CORPORATION/@28.4237529,77.322372,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdda512662af3:0x249e7fb77a3ae3f6!8m2!3d28.4237529!4d77.322372!16s%2Fg%2F11k2q5b9c5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dr.Awasthi's Nutri Health clinic,062603 08407,,"Block G, Ferrous City, Phase 1, Sector 89, Faridabad, Haryana 121014",Faridabad,India,Nutritionist,,,"https://www.google.com/maps/place/Dr.Awasthi's+Nutri+Health+clinic/@28.4178524,77.3654611,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd2409f4b693:0x2a96e3de286b20a3!8m2!3d28.4178524!4d77.3654611!16s%2Fg%2F11mdp5pnyk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Nutritionholic Diet Clinic,096506 57085,,"Flat no 401 The Mart cooperative society, Sector 2, Faridabad, Haryana 121004",Faridabad,India,Nutritionist,4.4,4,"https://www.google.com/maps/place/Nutritionholic+Diet+Clinic/@28.3328654,77.3399892,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdb0c44aa57ab:0xf1f997b764854c1e!8m2!3d28.3328654!4d77.3399892!16s%2Fg%2F11fxzrwk34?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
MOURYA YTM AYURVEDA FRANCHISE,070110 58176,,"H. No - 9, Block P, Sanjay Gandhi Memorial Nagar, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Nutritionist,5.0,5,"https://www.google.com/maps/place/MOURYA+YTM+AYURVEDA+FRANCHISE/@28.4032845,77.2845143,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdda247131a81:0x51a922b776898600!8m2!3d28.4032845!4d77.2845143!16s%2Fg%2F11f9xjn9lg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.ytmonline.in/,poor_seo,30,No meta description; No H1 heading; No HTTPS (insecure); 128 images missing alt; No schema markup; No canonical tag
"Herbalife Nutrition, Coach and Product Distributor, Faridabad",,,"Summer Palms Sector : 86, Sector 86, Faridabad, Haryana 121007",Faridabad,India,Nutritionist,3.0,3,"https://www.google.com/maps/place/Herbalife+Nutrition,+Coach+and+Product+Distributor,+Faridabad/@28.4095703,77.3456865,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddca486160af:0x2d3f9c150f83bc72!8m2!3d28.4095703!4d77.3456865!16s%2Fg%2F11rgzr2kx9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Nutri Health and Care,099100 96955,,"254, Sector 14, Faridabad, Haryana 121007",Faridabad,India,Nutritionist,,,"https://www.google.com/maps/place/Nutri+Health+and+Care/@28.3889884,77.3180836,14z/data=!3m1!4b1!4m6!3m5!1s0x390cdc4455555555:0xdb91d09cf1fba9de!8m2!3d28.3889884!4d77.3180836!16s%2Fg%2F11jl7s663b?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Fitvisit with Surbhi,099586 40066,,,Faridabad,India,Nutritionist,4.9,4,"https://www.google.com/maps/place/Fitvisit+with+Surbhi/@28.4022657,77.3190742,12z/data=!3m1!4b1!4m6!3m5!1s0x2ad52bd4ba693453:0xc133e0b17d51ce6f!8m2!3d28.4022656!4d77.3190742!16s%2Fg%2F11tmrzjj42?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Fit Muscles Nutrition,092509 63677,,"ITI Rd, Block 5, Gandhi Colony, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Nutritionist,,,"https://www.google.com/maps/place/Fit+Muscles+Nutrition/@28.4125119,77.3023095,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd3ab30cbb1b:0x16e47f79735df75c!8m2!3d28.4125119!4d77.3023095!16s%2Fg%2F11slfg7w08?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Lifestyle Nutritionist by Shivangi Aggarwal,,,"D4-01, 2nd Floor, BLOCK-D, Sector 85, Faridabad, Haryana 121007",Faridabad,India,Health consultant,,,"https://www.google.com/maps/place/Lifestyle+Nutritionist+by+Shivangi+Aggarwal/@28.3932387,77.3551887,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd1b81249179:0xb76aa1495f6b888e!8m2!3d28.3932387!4d77.3551887!16s%2Fg%2F11lkjjdlml?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
NEW LIFE NUTRITION CENTRE,,,"2A/116, 2, Block B, New Industrial Twp 2, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Nutritionist,,,"https://www.google.com/maps/place/NEW+LIFE+NUTRITION+CENTRE/@28.3809127,77.2961769,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd4ef4d2b0b5:0xa314ab8f1a73941d!8m2!3d28.3809127!4d77.2961769!16s%2Fg%2F11kqxjr9bp?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
healthywithusstudios,,,"1B/126, Block B, New Industrial Twp 1, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Nutritionist,,,"https://www.google.com/maps/place/healthywithusstudios/@28.382069,77.3054511,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd0d4d39a8cf:0x50861bc5b19fa837!8m2!3d28.382069!4d77.3054511!16s%2Fg%2F11svfg897j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
HEALTHASTA,095404 52212,,"C834+MM7, New Industrial Twp 5, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Nutritionist,,,"https://www.google.com/maps/place/HEALTHASTA/@28.4041504,77.3066754,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdbefe606ddfd:0x56aed356a46a74c3!8m2!3d28.4041504!4d77.3066754!16s%2Fg%2F11f5dfmf69?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
The Body Care,0129 401 5018,,"Lg-2 3, Crown Ansal Plaza, Mathura Rd, near Metro Station, Azad Colony, Sector 15A, Faridabad, Haryana 121007",Faridabad,India,Weight loss service,4.2,4,"https://www.google.com/maps/place/The+Body+Care/@28.3979799,77.3128556,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc4f40000001:0xe7b6489aa5f7246b!8m2!3d28.3979799!4d77.3128556!16s%2Fg%2F1thxp08g?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.thebodycareclinic.com/,poor_seo,37,Title too long; Meta desc too long; Multiple H1s (6); No HTTPS (insecure); Not mobile-friendly; 7 images missing alt; No schema markup
FITNESS ANTHEM NUTRITION,082855 48590,,"1C-43, opposite SHAKTI ROYAL FITNESS, Block B, New Industrial Twp 1, BATA CHOWK, Faridabad, Haryana 121001",Faridabad,India,Vitamin & supplements store,5.0,5,"https://www.google.com/maps/place/FITNESS+ANTHEM+NUTRITION/@28.3810389,77.3025486,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd48a68b9013:0xfe3a815c3159d914!8m2!3d28.3810389!4d77.3025486!16s%2Fg%2F11txfqh3sg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.fitnessanthemnutrition.in/,poor_seo,42,No meta description; Multiple H1s (6); No HTTPS (insecure); 48 images missing alt; No schema markup
HAPPY NUTRITION CLUB,097172 23131,,"FIRST FLOOR, New Subzi Mandi, SCO 24, opp. PETROL PUMP, HUDA Staff Colony, Sector 16, Faridabad, Haryana 121002",Faridabad,India,Wellness center,5.0,5,"https://www.google.com/maps/place/HAPPY+NUTRITION+CLUB/@28.4132258,77.3188659,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdde72c6db271:0xc8b36094d191cdab!8m2!3d28.4132258!4d77.3188659!16s%2Fg%2F11lg88qp7f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Ritu Singh - Best Dietician in Delhi/NCR,096506 57085,,"Sector 16 Rd, Nirman Kunj, ADB PWD Colony, Sector 16A, Faridabad, Haryana 121002, Faridabad, Haryana 121002",Faridabad,India,Dietitian,4.9,4,"https://www.google.com/maps/place/Ritu+Singh+-+Best+Dietician+in+Delhi%2FNCR/@28.4065082,77.3181667,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd839c2d4f5d:0xec45052c1b5a0d94!8m2!3d28.4065082!4d77.3181667!16s%2Fg%2F11kg1165w9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
INSPIRING HEALTH,088006 07994,,"N2-11-Sf, N Block, Sector 82, BPTP Parkland floors, Faridabad, Haryana 121007",Faridabad,India,Dietitian,5.0,5,"https://www.google.com/maps/place/INSPIRING+HEALTH/@28.3968514,77.3614616,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddd2689fe8d3:0xe14aa265ecfdd52!8m2!3d28.3968514!4d77.3614616!16s%2Fg%2F11lsz62d6h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dr. Vineeta Kharb,099101 03333,,"Metro Heart Institute with Multispeciality, Nirman Kunj, ADB PWD Colony, Sector 16A, Faridabad, Haryana 121002",Faridabad,India,Obstetrician-gynecologist,4.9,4,"https://www.google.com/maps/place/Dr.+Vineeta+Kharb/@28.406176,77.3180305,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd1f8fb483a5:0x80e341951583d5d!8m2!3d28.406176!4d77.3180305!16s%2Fg%2F11gmwqhj1q?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://drvineetakharb.com/,poor_seo,35,No meta description; No H1 heading; No HTTPS (insecure); 19 images missing alt; No schema markup
Everyday Fitness Iconic,078797 97951,,"SCO 14,15 1st FLOOR , SEC 16, HUDA MARKET, below TAMA RESTAURANT, Faridabad, Haryana 121002",Faridabad,India,Gym,4.7,4,"https://www.google.com/maps/place/Everyday+Fitness+Iconic/@28.4092238,77.3189627,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdde131123615:0x70a049f58b7d78a9!8m2!3d28.4092238!4d77.3189627!16s%2Fg%2F11h3spz4f2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Care Well,097797 87030,,"New Industrial Township 3G, Block G, New Industrial Twp 3, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Dietitian,,,"https://www.google.com/maps/place/Care+Well/@28.3989025,77.2911159,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddcee54010e7:0x5703c25a20a8855b!8m2!3d28.3989025!4d77.2911159!16s%2Fg%2F11rpdbsfx5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
perfect diet clinic,,,"Sector 9, Faridabad, Haryana 121006",Faridabad,India,Dietitian,,,"https://www.google.com/maps/place/perfect+diet+clinic/@28.373375,77.335314,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd692755b0f1:0xe384a9a22ef80c67!8m2!3d28.373375!4d77.335314!16s%2Fg%2F11w3xzlh1l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Shri ji nutrition center,,,"Shri Ji Nutrition, Sec. 88/87, dividing Master road, near Amrita Hospital, RPS City, chandiwala bagh, Faridabad, Haryana 121014",Faridabad,India,Nutritionist,5.0,5,"https://www.google.com/maps/place/Shri+ji+nutrition+center/@28.421938,77.35019,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdde4adf34cd3:0xbc299c7017f9083f!8m2!3d28.421938!4d77.35019!16s%2Fg%2F11ty45jw1q?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
NUTRIFITLIFE BY SHIKHA,,,"Ground Floor, 3, E - 26, 2/3 Dividing Rd, New Industrial Twp 3, Faridabad, Haryana 121001",Faridabad,India,Dietitian,,,"https://www.google.com/maps/place/NUTRIFITLIFE+BY+SHIKHA/@28.391453,77.2873612,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd86bc5e536b:0x4762846722c7fc60!8m2!3d28.391453!4d77.2873612!16s%2Fg%2F11ss6sg3g3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Sureleap Nutrition Clinic,,,"Sector 21C, Faridabad, Haryana 121001",Faridabad,India,Dietitian,,,"https://www.google.com/maps/place/Sureleap+Nutrition+Clinic/@28.4318699,77.2971115,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddd13620df0f:0x6ee739bb566fc7fe!8m2!3d28.4318699!4d77.2971115!16s%2Fg%2F11yrx6dzx0?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
KRP Health Care Physiotherapy and Wellness Centre,098106 81140,,"1993, Jiyalal Jain Marg, HUDA Staff Colony, Sector 16, Faridabad, Haryana 121002",Faridabad,India,Physiotherapy Center,4.9,4,"https://www.google.com/maps/place/KRP+Health+Care+Physiotherapy+and+Wellness+Centre/@28.4142204,77.3244436,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd005254c999:0x416f0720b44bc90b!8m2!3d28.4142204!4d77.3244436!16s%2Fg%2F11vrt43xsj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://krphealthcare.com/,poor_seo,39,Title too short; No meta description; Multiple H1s (2); No HTTPS (insecure); 18 images missing alt
